"Country","Month","Year","region","New_cases","New_deaths","Cumulative_cases","Cumulative_deaths"
"Kuwait",2,2021,"Middle East & North Africa",25268,119,189890,1078
"Lebanon",2,2021,"Middle East & North Africa",73862,1621,372775,4652
"Libya",2,2021,"Middle East & North Africa",14808,332,132458,2174
"Malta",2,2021,"Middle East & North Africa",4579,48,22587,315
"Morocco",2,2021,"Middle East & North Africa",12719,356,483410,8615
"occupied Palestinian territory, including east Jerusalem",2,2021,"Middle East & North Africa",27922,226,206438,2236
"Oman",2,2021,"Middle East & North Africa",6860,35,140588,1562
"Qatar",2,2021,"Middle East & North Africa",12213,9,163197,257
"Saudi Arabia",2,2021,"Middle East & North Africa",9248,116,377061,6488
"Syrian Arab Republic",2,2021,"Middle East & North Africa",1535,107,15533,1023
"Tunisia",2,2021,"Middle East & North Africa",25147,1294,232615,7974
"United Arab Emirates",2,2021,"Middle East & North Africa",87933,375,388594,1213
"Yemen",2,2021,"Middle East & North Africa",149,16,2273,632
"Algeria",3,2021,"Middle East & North Africa",4101,110,117061,3089
"Bahrain",3,2021,"Middle East & North Africa",21796,73,143574,517
"Djibouti",3,2021,"Middle East & North Africa",1725,6,7790,69
"Egypt",3,2021,"Middle East & North Africa",19603,1317,201432,11956
"Iran (Islamic Republic of)",3,2021,"Middle East & North Africa",252075,2589,1875234,62569
"Iraq",3,2021,"Middle East & North Africa",152019,903,844260,14286
"Israel",3,2021,"Middle East & North Africa",58940,462,833156,6205
"Jordan",3,2021,"Middle East & North Africa",218511,2072,605007,6747
"Kuwait",3,2021,"Middle East & North Africa",40931,230,230821,1308
"Lebanon",3,2021,"Middle East & North Africa",92232,1532,465007,6184
"Libya",3,2021,"Middle East & North Africa",25793,484,158251,2658
"Malta",3,2021,"Middle East & North Africa",6551,77,29138,392
"Morocco",3,2021,"Middle East & North Africa",12011,198,495421,8813
"occupied Palestinian territory, including east Jerusalem",3,2021,"Middle East & North Africa",62152,632,268590,2868
"Oman",3,2021,"Middle East & North Africa",17468,107,158056,1669
"Qatar",3,2021,"Middle East & North Africa",15987,32,179184,289
"Saudi Arabia",3,2021,"Middle East & North Africa",12361,175,389422,6663
"Syrian Arab Republic",3,2021,"Middle East & North Africa",3242,231,18775,1254
"Tunisia",3,2021,"Middle East & North Africa",19556,814,252171,8788
"United Arab Emirates",3,2021,"Middle East & North Africa",70766,279,459360,1492
"Yemen",3,2021,"Middle East & North Africa",1978,251,4251,883
"Algeria",4,2021,"Middle East & North Africa",4805,155,121866,3244
"Bahrain",4,2021,"Middle East & North Africa",32178,122,175752,639
"Djibouti",4,2021,"Middle East & North Africa",3236,74,11026,143
"Egypt",4,2021,"Middle East & North Africa",25099,1322,226531,13278
"Iran (Islamic Republic of)",4,2021,"Middle East & North Africa",604571,8782,2479805,71351
"Iraq",4,2021,"Middle East & North Africa",214534,1147,1058794,15433
"Israel",4,2021,"Middle East & North Africa",5626,182,838782,6387
"Jordan",4,2021,"Middle East & North Africa",104810,2054,709817,8801
"Kuwait",4,2021,"Middle East & North Africa",41741,246,272562,1554
"Lebanon",4,2021,"Middle East & North Africa",60570,1065,525577,7249
"Libya",4,2021,"Middle East & North Africa",18821,365,177072,3023
"Malta",4,2021,"Middle East & North Africa",1259,21,30397,413
"Morocco",4,2021,"Middle East & North Africa",15465,207,510886,9020
"occupied Palestinian territory, including east Jerusalem",4,2021,"Middle East & North Africa",55852,631,324442,3499
"Oman",4,2021,"Middle East & North Africa",35197,371,193253,2040
"Qatar",4,2021,"Middle East & North Africa",25792,161,204976,450
"Saudi Arabia",4,2021,"Middle East & North Africa",26885,283,416307,6946
"Syrian Arab Republic",4,2021,"Middle East & North Africa",3856,329,22631,1583
"Tunisia",4,2021,"Middle East & North Africa",55044,1853,307215,10641
"United Arab Emirates",4,2021,"Middle East & North Africa",58902,92,518262,1584
"Yemen",4,2021,"Middle East & North Africa",2047,340,6298,1223
"Algeria",5,2021,"Middle East & North Africa",6859,221,128725,3465
"Bahrain",5,2021,"Middle East & North Africa",62405,314,238157,953
"Djibouti",5,2021,"Middle East & North Africa",502,11,11528,154
"Egypt",5,2021,"Middle East & North Africa",35135,1769,261666,15047
"Iran (Islamic Republic of)",5,2021,"Middle East & North Africa",422289,8588,2902094,79939
"Iraq",5,2021,"Middle East & North Africa",138288,918,1197082,16351
"Israel",5,2021,"Middle East & North Africa",1124,38,839906,6425
"Jordan",5,2021,"Middle East & North Africa",25994,651,735811,9452
"Kuwait",5,2021,"Middle East & North Africa",35250,217,307812,1771
"Lebanon",5,2021,"Middle East & North Africa",14700,474,540277,7723
"Libya",5,2021,"Middle East & North Africa",8109,102,185181,3125
"Malta",5,2021,"Middle East & North Africa",243,6,30640,419
"Morocco",5,2021,"Middle East & North Africa",8222,123,519108,9143
"occupied Palestinian territory, including east Jerusalem",5,2021,"Middle East & North Africa",12447,264,336889,3763
"Oman",5,2021,"Middle East & North Africa",22930,439,216183,2479
"Qatar",5,2021,"Middle East & North Africa",12254,104,217230,554
"Saudi Arabia",5,2021,"Middle East & North Africa",32884,401,449191,7347
"Syrian Arab Republic",5,2021,"Middle East & North Africa",1836,183,24467,1766
"Tunisia",5,2021,"Middle East & North Africa",37473,1982,344688,12623
"United Arab Emirates",5,2021,"Middle East & North Africa",50811,93,569073,1677
"Yemen",5,2021,"Middle East & North Africa",439,97,6737,1320
"Algeria",6,2021,"Middle East & North Africa",10504,243,139229,3708
"Bahrain",6,2021,"Middle East & North Africa",27486,398,265643,1351
"Djibouti",6,2021,"Middle East & North Africa",74,1,11602,155
"Egypt",6,2021,"Middle East & North Africa",19365,1101,281031,16148
"Iran (Islamic Republic of)",6,2021,"Middle East & North Africa",290715,4188,3192809,84127
"Iraq",6,2021,"Middle East & North Africa",141522,805,1338604,17156
"Israel",6,2021,"Middle East & North Africa",2224,11,842130,6436
"Jordan",6,2021,"Middle East & North Africa",15075,291,750886,9743
"Kuwait",6,2021,"Middle East & North Africa",47039,190,354851,1961
"Lebanon",6,2021,"Middle East & North Africa",4428,125,544705,7848
"Libya",6,2021,"Middle East & North Africa",8057,66,193238,3191
"Malta",6,2021,"Middle East & North Africa",88,1,30728,420
"Morocco",6,2021,"Middle East & North Africa",11477,149,530585,9292
"occupied Palestinian territory, including east Jerusalem",6,2021,"Middle East & North Africa",5966,67,342855,3830
"Oman",6,2021,"Middle East & North Africa",50353,755,266536,3234
"Qatar",6,2021,"Middle East & North Africa",4723,34,221953,588
"Saudi Arabia",6,2021,"Middle East & North Africa",36915,457,486106,7804
"Syrian Arab Republic",6,2021,"Middle East & North Africa",1012,107,25479,1873
"Tunisia",6,2021,"Middle East & North Africa",69494,2220,414182,14843
"United Arab Emirates",6,2021,"Middle East & North Africa",62087,130,631160,1807
"Yemen",6,2021,"Middle East & North Africa",181,41,6918,1361
"Algeria",7,2021,"Middle East & North Africa",30960,511,170189,4219
"Bahrain",7,2021,"Middle East & North Africa",3437,33,269080,1384
"Djibouti",7,2021,"Middle East & North Africa",49,1,11651,156
"Egypt",7,2021,"Middle East & North Africa",3184,370,284215,16518
"Iran (Islamic Republic of)",7,2021,"Middle East & North Africa",658353,6217,3851162,90344
"Iraq",7,2021,"Middle East & North Africa",277780,1439,1616384,18595
"Israel",7,2021,"Middle East & North Africa",31248,51,873378,6487
"Jordan",7,2021,"Middle East & North Africa",19264,277,770150,10020
"Kuwait",7,2021,"Middle East & North Africa",42247,353,397098,2314
"Lebanon",7,2021,"Middle East & North Africa",15691,55,560396,7903
"Libya",7,2021,"Middle East & North Africa",55876,318,249114,3509
"Malta",7,2021,"Middle East & North Africa",3672,3,34400,423
"Morocco",7,2021,"Middle East & North Africa",85414,440,615999,9732
"occupied Palestinian territory, including east Jerusalem",7,2021,"Middle East & North Africa",2723,41,345578,3871
"Oman",7,2021,"Middle East & North Africa",29713,957,296249,4191
"Qatar",7,2021,"Middle East & North Africa",4124,13,226077,601
"Saudi Arabia",7,2021,"Middle East & North Africa",38478,422,524584,8226
"Syrian Arab Republic",7,2021,"Middle East & North Africa",475,40,25954,1913
"Tunisia",7,2021,"Middle East & North Africa",175383,4843,589565,19686
"United Arab Emirates",7,2021,"Middle East & North Africa",48161,136,679321,1943
"Yemen",7,2021,"Middle East & North Africa",140,14,7058,1375
"Algeria",8,2021,"Middle East & North Africa",25385,1021,195574,5240
"Bahrain",8,2021,"Middle East & North Africa",3373,4,272453,1388
"Djibouti",8,2021,"Middle East & North Africa",96,1,11747,157
"Egypt",8,2021,"Middle East & North Africa",3947,209,288162,16727
"Iran (Islamic Republic of)",8,2021,"Middle East & North Africa",1109582,16807,4960744,107151
"Iraq",8,2021,"Middle East & North Africa",264829,2169,1881213,20764
"Israel",8,2021,"Middle East & North Africa",193931,616,1067309,7103
"Jordan",8,2021,"Middle East & North Africa",26109,378,796259,10398
"Kuwait",8,2021,"Middle East & North Africa",12638,104,409736,2418
"Lebanon",8,2021,"Middle East & North Africa",40830,145,601226,8048
"Libya",8,2021,"Middle East & North Africa",58357,704,307471,4213
"Malta",8,2021,"Middle East & North Africa",1876,18,36276,441
"Morocco",8,2021,"Middle East & North Africa",240050,2808,856049,12540
"occupied Palestinian territory, including east Jerusalem",8,2021,"Middle East & North Africa",23538,72,369116,3943
"Oman",8,2021,"Middle East & North Africa",5990,239,302239,4430
"Qatar",8,2021,"Middle East & North Africa",6494,1,232571,602
"Saudi Arabia",8,2021,"Middle East & North Africa",19641,313,544225,8539
"Syrian Arab Republic",8,2021,"Middle East & North Africa",1825,94,27779,2007
"Tunisia",8,2021,"Middle East & North Africa",74469,3765,664034,23451
"United Arab Emirates",8,2021,"Middle East & North Africa",38053,96,717374,2039
"Yemen",8,2021,"Middle East & North Africa",771,94,7829,1469
"Algeria",9,2021,"Middle East & North Africa",7624,565,203198,5805
"Bahrain",9,2021,"Middle East & North Africa",2528,1,274981,1389
"Djibouti",9,2021,"Middle East & North Africa",958,10,12705,167
"Egypt",9,2021,"Middle East & North Africa",15621,567,303783,17294
"Iran (Islamic Republic of)",9,2021,"Middle East & North Africa",612218,13009,5572962,120160
"Iraq",9,2021,"Middle East & North Africa",119656,1457,2000869,22221
"Israel",9,2021,"Middle East & North Africa",213072,688,1280381,7791
"Jordan",9,2021,"Middle East & North Africa",26633,312,822892,10710
"Kuwait",9,2021,"Middle East & North Africa",1869,30,411605,2448
"Lebanon",9,2021,"Middle East & North Africa",22383,268,623609,8316
"Libya",9,2021,"Middle East & North Africa",31798,423,339269,4636
"Malta",9,2021,"Middle East & North Africa",978,16,37254,457
"Morocco",9,2021,"Middle East & North Africa",75924,1708,931973,14248
"occupied Palestinian territory, including east Jerusalem",9,2021,"Middle East & North Africa",63495,405,432611,4348
"Oman",9,2021,"Middle East & North Africa",1499,33,303738,4463
"Qatar",9,2021,"Middle East & North Africa",3987,3,236558,605
"Saudi Arabia",9,2021,"Middle East & North Africa",2865,174,547090,8713
"Syrian Arab Republic",9,2021,"Middle East & North Africa",6154,231,33933,2238
"Tunisia",9,2021,"Middle East & North Africa",42769,1417,706803,24868
"United Arab Emirates",9,2021,"Middle East & North Africa",18353,56,735727,2095
"Yemen",9,2021,"Middle East & North Africa",1210,246,9039,1715
"Algeria",10,2021,"Middle East & North Africa",3160,113,206358,5918
"Bahrain",10,2021,"Middle East & North Africa",1813,4,276794,1393
"Djibouti",10,2021,"Middle East & North Africa",773,14,13478,181
"Egypt",10,2021,"Middle East & North Africa",26301,1298,330084,18592
"Iran (Islamic Republic of)",10,2021,"Middle East & North Africa",343249,5966,5916211,126126
"Iraq",10,2021,"Middle East & North Africa",53333,917,2054202,23138
"Israel",10,2021,"Middle East & North Africa",48858,329,1329239,8120
"Jordan",10,2021,"Middle East & North Africa",37926,318,860818,11028
"Kuwait",10,2021,"Middle East & North Africa",1048,13,412653,2461
"Lebanon",10,2021,"Middle East & North Africa",17730,179,641339,8495
"Libya",10,2021,"Middle East & North Africa",17386,442,356655,5078
"Malta",10,2021,"Middle East & North Africa",506,4,37760,461
"Morocco",10,2021,"Middle East & North Africa",13987,419,945960,14667
"occupied Palestinian territory, including east Jerusalem",10,2021,"Middle East & North Africa",20936,328,453547,4676
"Oman",10,2021,"Middle East & North Africa",543,15,304281,4478
"Qatar",10,2021,"Middle East & North Africa",2585,5,239143,610
"Saudi Arabia",10,2021,"Middle East & North Africa",1481,80,548571,8793
"Syrian Arab Republic",10,2021,"Middle East & North Africa",9213,322,43146,2560
"Tunisia",10,2021,"Middle East & North Africa",5778,370,712581,25238
"United Arab Emirates",10,2021,"Middle East & North Africa",4097,41,739824,2136
"Yemen",10,2021,"Middle East & North Africa",740,165,9779,1880
"Algeria",11,2021,"Middle East & North Africa",3986,146,210344,6064
"Bahrain",11,2021,"Middle East & North Africa",834,1,277628,1394
"Djibouti",11,2021,"Middle East & North Africa",26,5,13504,186
"Egypt",11,2021,"Middle East & North Africa",27545,1820,357629,20412
"Iran (Islamic Republic of)",11,2021,"Middle East & North Africa",196981,3585,6113192,129711
"Iraq",11,2021,"Middle East & North Africa",26246,669,2080448,23807
"Israel",11,2021,"Middle East & North Africa",14876,87,1344115,8207
"Jordan",11,2021,"Middle East & North Africa",88148,556,948966,11584
"Kuwait",11,2021,"Middle East & North Africa",674,4,413327,2465
"Lebanon",11,2021,"Middle East & North Africa",27266,221,668605,8716
"Libya",11,2021,"Middle East & North Africa",15554,370,372209,5448
"Malta",11,2021,"Middle East & North Africa",1782,7,39542,468
"Morocco",11,2021,"Middle East & North Africa",3825,108,949785,14775
"occupied Palestinian territory, including east Jerusalem",11,2021,"Middle East & North Africa",6892,123,460439,4799
"Oman",11,2021,"Middle East & North Africa",269,2,304550,4480
"Qatar",11,2021,"Middle East & North Africa",4147,1,243290,611
"Saudi Arabia",11,2021,"Middle East & North Africa",1149,41,549720,8834
"Syrian Arab Republic",11,2021,"Middle East & North Africa",4922,184,48068,2744
"Tunisia",11,2021,"Middle East & North Africa",4728,127,717309,25365
"United Arab Emirates",11,2021,"Middle East & North Africa",2152,10,741976,2146
"Yemen",11,2021,"Middle East & North Africa",216,69,9995,1949
"Algeria",12,2021,"Middle East & North Africa",7693,207,218037,6271
"Bahrain",12,2021,"Middle East & North Africa",3778,0,281406,1394
"Djibouti",12,2021,"Middle East & North Africa",128,3,13632,189
"Egypt",12,2021,"Middle East & North Africa",27099,1315,384728,21727
"Iran (Islamic Republic of)",12,2021,"Middle East & North Africa",79506,1861,6192698,131572
"Iraq",12,2021,"Middle East & North Africa",12988,347,2093436,24154
"Israel",12,2021,"Middle East & North Africa",37823,52,1381938,8259
"Jordan",12,2021,"Middle East & North Africa",112594,1036,1061560,12620
"Kuwait",12,2021,"Middle East & North Africa",3304,3,416631,2468
"Lebanon",12,2021,"Middle East & North Africa",55035,386,723640,9102
"Libya",12,2021,"Middle East & North Africa",15974,248,388183,5696
"Malta",12,2021,"Middle East & North Africa",12928,9,52470,477
"Morocco",12,2021,"Middle East & North Africa",11273,69,961058,14844
"occupied Palestinian territory, including east Jerusalem",12,2021,"Middle East & North Africa",9864,132,470303,4931
"Oman",12,2021,"Middle East & North Africa",939,3,305489,4483
"Qatar",12,2021,"Middle East & North Africa",6497,6,249787,617
"Saudi Arabia",12,2021,"Middle East & North Africa",5697,41,555417,8875
"Syrian Arab Republic",12,2021,"Middle East & North Africa",2175,149,50243,2893
"Tunisia",12,2021,"Middle East & North Africa",8533,199,725842,25564
"United Arab Emirates",12,2021,"Middle East & North Africa",17535,16,759511,2162
"Yemen",12,2021,"Middle East & North Africa",131,35,10126,1984
"Algeria",1,2022,"Middle East & North Africa",32737,295,250774,6566
"Bahrain",1,2022,"Middle East & North Africa",87361,13,368767,1407
"Djibouti",1,2022,"Middle East & North Africa",1819,0,15451,189
"Egypt",1,2022,"Middle East & North Africa",38960,877,423688,22604
"Iran (Islamic Republic of)",1,2022,"Middle East & North Africa",151481,852,6344179,132424
"Iraq",1,2022,"Middle East & North Africa",109929,222,2203365,24376
"Israel",1,2022,"Middle East & North Africa",1475180,685,2857118,8944
"Jordan",1,2022,"Middle East & North Africa",147523,573,1209083,13193
"Kuwait",1,2022,"Middle East & North Africa",123023,28,539654,2496
"Lebanon",1,2022,"Middle East & North Africa",191289,488,914929,9590
"Libya",1,2022,"Middle East & North Africa",37054,311,425237,6007
"Malta",1,2022,"Middle East & North Africa",15244,73,67714,550
"Morocco",1,2022,"Middle East & North Africa",170337,518,1131395,15362
"occupied Palestinian territory, including east Jerusalem",1,2022,"Middle East & North Africa",54413,167,524716,5098
"Oman",1,2022,"Middle East & North Africa",30971,27,336460,4510
"Qatar",1,2022,"Middle East & North Africa",87851,28,337638,645
"Saudi Arabia",1,2022,"Middle East & North Africa",127636,61,683053,8936
"Syrian Arab Republic",1,2022,"Middle East & North Africa",1098,93,51341,2986
"Tunisia",1,2022,"Middle East & North Africa",181397,707,907239,26271
"United Arab Emirates",1,2022,"Middle East & North Africa",83519,78,843030,2240
"Yemen",1,2022,"Middle East & North Africa",893,27,11019,2011
"Algeria",2,2022,"Middle East & North Africa",14081,265,264855,6831
"Bahrain",2,2022,"Middle East & North Africa",143539,46,512306,1453
"Djibouti",2,2022,"Middle East & North Africa",96,0,15547,189
"Egypt",2,2022,"Middle East & North Africa",58560,1436,482248,24040
"Iran (Islamic Republic of)",2,2022,"Middle East & North Africa",696288,4207,7040467,136631
"Iraq",2,2022,"Middle East & North Africa",98225,599,2301590,24975
"Israel",2,2022,"Middle East & North Africa",773567,1297,3630685,10241
"Jordan",2,2022,"Middle East & North Africa",414391,621,1623474,13814
"Kuwait",2,2022,"Middle East & North Africa",79656,41,619310,2537
"Lebanon",2,2022,"Middle East & North Africa",151911,489,1066840,10079
"Libya",2,2022,"Middle East & North Africa",68311,243,493548,6250
"Malta",2,2022,"Middle East & North Africa",3558,55,71272,605
"Morocco",2,2022,"Middle East & North Africa",29497,616,1160892,15978
"occupied Palestinian territory, including east Jerusalem",2,2022,"Middle East & North Africa",121231,403,645947,5501
"Oman",2,2022,"Middle East & North Africa",44921,99,381381,4609
"Qatar",2,2022,"Middle East & North Africa",19033,23,356671,668
"Saudi Arabia",2,2022,"Middle East & North Africa",61321,60,744374,8996
"Syrian Arab Republic",2,2022,"Middle East & North Africa",3139,85,54480,3071
"Tunisia",2,2022,"Middle East & North Africa",90515,1502,997754,27773
"United Arab Emirates",2,2022,"Middle East & North Africa",36338,61,879368,2301
"Yemen",2,2022,"Middle East & North Africa",750,123,11769,2134
"Algeria",3,2022,"Middle East & North Africa",807,43,265662,6874
"Bahrain",3,2022,"Middle East & North Africa",41444,17,553750,1470
"Djibouti",3,2022,"Middle East & North Africa",38,0,15585,189
"Egypt",3,2022,"Middle East & North Africa",23016,377,505264,24417
"Iran (Islamic Republic of)",3,2022,"Middle East & North Africa",119266,3527,7159733,140158
"Iraq",3,2022,"Middle East & North Africa",17619,188,2319209,25163
"Israel",3,2022,"Middle East & North Africa",280268,321,3910953,10562
"Jordan",3,2022,"Middle East & North Africa",69011,217,1692485,14031
"Kuwait",3,2022,"Middle East & North Africa",9831,17,629141,2554
"Lebanon",3,2022,"Middle East & North Africa",24937,217,1091777,10296
"Libya",3,2022,"Middle East & North Africa",8109,163,501657,6413
"Malta",3,2022,"Middle East & North Africa",8267,33,79539,638
"Morocco",3,2022,"Middle East & North Africa",2322,82,1163214,16060
"occupied Palestinian territory, including east Jerusalem",3,2022,"Middle East & North Africa",9803,154,655750,5655
"Oman",3,2022,"Middle East & North Africa",6898,8,388279,4617
"Qatar",3,2022,"Middle East & North Africa",4612,9,361283,677
"Saudi Arabia",3,2022,"Middle East & North Africa",6333,47,750707,9043
"Syrian Arab Republic",3,2022,"Middle East & North Africa",1208,69,55688,3140
"Tunisia",3,2022,"Middle East & North Africa",38130,550,1035884,28323
"United Arab Emirates",3,2022,"Middle East & North Africa",11619,1,890987,2302
"Yemen",3,2022,"Middle East & North Africa",36,9,11805,2143
"Algeria",4,2022,"Middle East & North Africa",117,1,265779,6875
"Bahrain",4,2022,"Middle East & North Africa",14617,5,568367,1475
"Djibouti",4,2022,"Middle East & North Africa",46,0,15631,189
"Egypt",4,2022,"Middle East & North Africa",8204,189,513468,24606
"Iran (Islamic Republic of)",4,2022,"Middle East & North Africa",61388,914,7221121,141072
"Iraq",4,2022,"Middle East & North Africa",5773,48,2324982,25211
"Israel",4,2022,"Middle East & North Africa",165810,215,4076763,10777
"Jordan",4,2022,"Middle East & North Africa",3260,33,1695745,14064
"Kuwait",4,2022,"Middle East & North Africa",2560,1,631701,2555
"Lebanon",4,2022,"Middle East & North Africa",5077,89,1096854,10385
"Libya",4,2022,"Middle East & North Africa",259,17,501916,6430
"Malta",4,2022,"Middle East & North Africa",12202,60,91741,698
"Morocco",4,2022,"Middle East & North Africa",1693,9,1164907,16069
"occupied Palestinian territory, including east Jerusalem",4,2022,"Middle East & North Africa",1310,2,657060,5657
"Oman",4,2022,"Middle East & North Africa",847,8,389126,4625
"Qatar",4,2022,"Middle East & North Africa",3277,0,364560,677
"Saudi Arabia",4,2022,"Middle East & North Africa",3214,42,753921,9085
"Syrian Arab Republic",4,2022,"Middle East & North Africa",125,10,55813,3150
"Tunisia",4,2022,"Middle East & North Africa",4309,227,1040193,28550
"United Arab Emirates",4,2022,"Middle East & North Africa",7323,0,898310,2302
"Yemen",4,2022,"Middle East & North Africa",13,6,11818,2149
"Algeria",5,2022,"Middle East & North Africa",98,0,265877,6875
"Bahrain",5,2022,"Middle East & North Africa",16715,13,585082,1488
"Djibouti",5,2022,"Middle East & North Africa",49,0,15680,189
"Egypt",5,2022,"Middle East & North Africa",476,112,513944,24718
"Iran (Islamic Republic of)",5,2022,"Middle East & North Africa",10681,238,7231802,141310
"Iraq",5,2022,"Middle East & North Africa",3037,8,2328019,25219
"Israel",5,2022,"Middle East & North Africa",64715,93,4141478,10870
"Jordan",5,2022,"Middle East & North Africa",1192,2,1696937,14066
"Kuwait",5,2022,"Middle East & North Africa",1824,0,633525,2555
"Lebanon",5,2022,"Middle East & North Africa",2345,44,1099199,10429
"Libya",5,2022,"Middle East & North Africa",100,0,502016,6430
"Malta",5,2022,"Middle East & North Africa",3001,23,94742,721
"Morocco",5,2022,"Middle East & North Africa",3076,7,1167983,16076
"occupied Palestinian territory, including east Jerusalem",5,2022,"Middle East & North Africa",645,3,657705,5660
"Oman",5,2022,"Middle East & North Africa",512,3,389638,4628
"Qatar",5,2022,"Middle East & North Africa",3959,0,368519,677
"Saudi Arabia",5,2022,"Middle East & North Africa",13491,60,767412,9145
"Syrian Arab Republic",5,2022,"Middle East & North Africa",79,0,55892,3150
"Tunisia",5,2022,"Middle East & North Africa",2169,82,1042362,28632
"United Arab Emirates",5,2022,"Middle East & North Africa",9514,3,907824,2305
"Yemen",5,2022,"Middle East & North Africa",4,0,11822,2149
"Algeria",6,2022,"Middle East & North Africa",196,0,266073,6875
"Bahrain",6,2022,"Middle East & North Africa",39187,4,624269,1492
"Djibouti",6,2022,"Middle East & North Africa",10,0,15690,189
"Egypt",6,2022,"Middle East & North Africa",144,5,514088,24723
"Iran (Islamic Republic of)",6,2022,"Middle East & North Africa",5795,76,7237597,141386
"Iraq",6,2022,"Middle East & North Africa",17874,20,2345893,25239
"Israel",6,2022,"Middle East & North Africa",203596,133,4345074,11003
"Jordan",6,2022,"Middle East & North Africa",2260,2,1699197,14068
"Kuwait",6,2022,"Middle East & North Africa",10465,0,643990,2555
"Lebanon",6,2022,"Middle East & North Africa",11623,36,1110822,10465
"Libya",6,2022,"Middle East & North Africa",122,0,502138,6430
"Malta",6,2022,"Middle East & North Africa",8390,20,103132,741
"Morocco",6,2022,"Middle East & North Africa",44923,31,1212906,16107
"occupied Palestinian territory, including east Jerusalem",6,2022,"Middle East & North Africa",2148,0,659853,5660
"Oman",6,2022,"Middle East & North Africa",1090,0,390728,4628
"Qatar",6,2022,"Middle East & North Africa",13457,2,381976,679
"Saudi Arabia",6,2022,"Middle East & North Africa",27076,62,794488,9207
"Syrian Arab Republic",6,2022,"Middle East & North Africa",34,0,55926,3150
"Tunisia",6,2022,"Middle East & North Africa",9818,59,1052180,28691
"United Arab Emirates",6,2022,"Middle East & North Africa",36198,10,944022,2315
"Yemen",6,2022,"Middle East & North Africa",2,0,11824,2149
"Algeria",7,2022,"Middle East & North Africa",1301,1,267374,6876
"Bahrain",7,2022,"Middle East & North Africa",34955,17,659224,1509
"Djibouti",7,2022,"Middle East & North Africa",0,0,15690,189
"Egypt",7,2022,"Middle East & North Africa",571,42,514659,24765
"Iran (Islamic Republic of)",7,2022,"Middle East & North Africa",143702,551,7381299,141937
"Iraq",7,2022,"Middle East & North Africa",97879,74,2443772,25313
"Israel",7,2022,"Middle East & North Africa",234587,426,4579661,11429
"Jordan",7,2022,"Middle East & North Africa",10682,6,1709879,14074
"Kuwait",7,2022,"Middle East & North Africa",10681,7,654671,2562
"Lebanon",7,2022,"Middle East & North Africa",61447,64,1172269,10529
"Libya",7,2022,"Middle East & North Africa",2611,1,504749,6431
"Malta",7,2022,"Middle East & North Africa",9696,53,112828,794
"Morocco",7,2022,"Middle East & North Africa",47853,127,1260759,16234
"occupied Palestinian territory, including east Jerusalem",7,2022,"Middle East & North Africa",22243,18,682096,5678
"Oman",7,2022,"Middle East & North Africa",5009,0,395737,4628
"Qatar",7,2022,"Middle East & North Africa",25773,2,407749,681
"Saudi Arabia",7,2022,"Middle East & North Africa",14961,43,809449,9250
"Syrian Arab Republic",7,2022,"Middle East & North Africa",353,0,56279,3150
"Tunisia",7,2022,"Middle East & North Africa",76513,350,1128693,29041
"United Arab Emirates",7,2022,"Middle East & North Africa",46378,19,990400,2334
"Yemen",7,2022,"Middle East & North Africa",53,2,11877,2151
"Algeria",8,2022,"Middle East & North Africa",2898,2,270272,6878
"Bahrain",8,2022,"Middle East & North Africa",12260,6,671484,1515
"Djibouti",8,2022,"Middle East & North Africa",0,0,15690,189
"Egypt",8,2022,"Middle East & North Africa",649,29,515308,24794
"Iran (Islamic Republic of)",8,2022,"Middle East & North Africa",146200,1883,7527499,143820
"Iraq",8,2022,"Middle East & North Africa",14099,33,2457871,25346
"Israel",8,2022,"Middle East & North Africa",53322,220,4632983,11649
"Jordan",8,2022,"Middle East & North Africa",25616,36,1735495,14110
"Kuwait",8,2022,"Middle East & North Africa",2887,1,657558,2563
"Lebanon",8,2022,"Middle East & North Africa",36656,95,1208925,10624
"Libya",8,2022,"Middle East & North Africa",2026,6,506775,6437
"Malta",8,2022,"Middle East & North Africa",1222,7,114050,801
"Morocco",8,2022,"Middle East & North Africa",3629,39,1264388,16273
"occupied Palestinian territory, including east Jerusalem",8,2022,"Middle East & North Africa",20236,26,702332,5704
"Oman",8,2022,"Middle East & North Africa",2109,0,397846,4628
"Qatar",8,2022,"Middle East & North Africa",21042,0,428791,681
"Saudi Arabia",8,2022,"Middle East & North Africa",3927,43,813376,9293
"Syrian Arab Republic",8,2022,"Middle East & North Africa",747,13,57026,3163
"Tunisia",8,2022,"Middle East & North Africa",15095,193,1143788,29234
"United Arab Emirates",8,2022,"Middle East & North Africa",24499,7,1014899,2341
"Yemen",8,2022,"Middle East & North Africa",49,4,11926,2155
"Algeria",9,2022,"Middle East & North Africa",402,1,270674,6879
"Bahrain",9,2022,"Middle East & North Africa",8428,5,679912,1520
"Djibouti",9,2022,"Middle East & North Africa",0,0,15690,189
"Egypt",9,2022,"Middle East & North Africa",63,3,515371,24797
"Iran (Islamic Republic of)",9,2022,"Middle East & North Africa",20469,596,7547968,144416
"Iraq",9,2022,"Middle East & North Africa",2447,10,2460318,25356
"Israel",9,2022,"Middle East & North Africa",28985,59,4661968,11708
"Jordan",9,2022,"Middle East & North Africa",11502,12,1746997,14122
"Kuwait",9,2022,"Middle East & North Africa",1791,0,659349,2563
