Country;Month;Year;region;New_cases;New_deaths;Cumulative_cases;Cumulative_deaths
Slovakia;3;2022;Europe & Central Asia;263962;867;1710884;19352
Slovakia;4;2022;Europe & Central Asia;70071;553;1780955;19905
Slovakia;5;2022;Europe & Central Asia;8655;195;1789610;20100
Slovakia;6;2022;Europe & Central Asia;6407;47;1796017;20147
Slovakia;7;2022;Europe & Central Asia;21762;76;1817779;20223
Slovakia;8;2022;Europe & Central Asia;16436;130;1834215;20353
Slovakia;9;2022;Europe & Central Asia;9470;104;1843685;20457
Slovakia;10;2022;Europe & Central Asia;8904;149;1852589;20606
Slovakia;11;2022;Europe & Central Asia;984;35;1853573;20641
Slovenia;1;2020;Europe & Central Asia;0;0;0;0
Slovenia;2;2020;Europe & Central Asia;0;0;0;0
Slovenia;3;2020;Europe & Central Asia;805;18;805;18
Slovenia;4;2020;Europe & Central Asia;624;79;1429;97
Slovenia;5;2020;Europe & Central Asia;44;16;1473;113
Slovenia;6;2020;Europe & Central Asia;126;1;1599;114
Slovenia;7;2020;Europe & Central Asia;558;7;2157;121
Slovenia;8;2020;Europe & Central Asia;727;12;2884;133
Slovenia;9;2020;Europe & Central Asia;2807;23;5691;156
Slovenia;10;2020;Europe & Central Asia;28624;236;34315;392
Slovenia;11;2020;Europe & Central Asia;41556;1177;75871;1569
Slovenia;12;2020;Europe & Central Asia;46391;1415;122262;2984
Slovenia;1;2021;Europe & Central Asia;44311;852;166573;3836
Slovenia;2;2021;Europe & Central Asia;23606;327;190179;4163
Slovenia;3;2021;Europe & Central Asia;25604;220;215783;4383
Slovenia;4;2021;Europe & Central Asia;24652;214;240435;4597
Slovenia;5;2021;Europe & Central Asia;13378;119;253813;4716
Slovenia;6;2021;Europe & Central Asia;3610;49;257423;4765
Slovenia;7;2021;Europe & Central Asia;1873;11;259296;4776
Slovenia;8;2021;Europe & Central Asia;7986;22;267282;4798
Slovenia;9;2021;Europe & Central Asia;26197;134;293479;4932
Slovenia;10;2021;Europe & Central Asia;42505;227;335984;5159
Slovenia;11;2021;Europe & Central Asia;85054;554;421038;5713
Slovenia;12;2021;Europe & Central Asia;43085;416;464123;6129
Slovenia;1;2022;Europe & Central Asia;246919;333;711042;6462
Slovenia;2;2022;Europe & Central Asia;181931;676;892973;7138
Slovenia;3;2022;Europe & Central Asia;75953;321;968926;7459
Slovenia;4;2022;Europe & Central Asia;41287;228;1010213;7687
Slovenia;5;2022;Europe & Central Asia;14855;110;1025068;7797
Slovenia;6;2022;Europe & Central Asia;13728;36;1038796;7833
Slovenia;7;2022;Europe & Central Asia;44738;146;1083534;7979
Slovenia;8;2022;Europe & Central Asia;43285;191;1126819;8170
Slovenia;9;2022;Europe & Central Asia;56683;115;1183502;8285
Slovenia;10;2022;Europe & Central Asia;50151;189;1233653;8474
Slovenia;11;2022;Europe & Central Asia;4538;7;1238191;8481
Solomon Islands;1;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;2;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;3;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;4;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;5;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;6;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;7;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;8;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;9;2020;East Asia & Pacific;0;0;0;0
Solomon Islands;10;2020;East Asia & Pacific;8;0;8;0
Solomon Islands;11;2020;East Asia & Pacific;9;0;17;0
Solomon Islands;12;2020;East Asia & Pacific;0;0;17;0
Solomon Islands;1;2021;East Asia & Pacific;0;0;17;0
Solomon Islands;2;2021;East Asia & Pacific;1;0;18;0
Solomon Islands;3;2021;East Asia & Pacific;1;0;19;0
Solomon Islands;4;2021;East Asia & Pacific;1;0;20;0
Solomon Islands;5;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;6;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;7;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;8;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;9;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;10;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;11;2021;East Asia & Pacific;0;0;20;0
Solomon Islands;12;2021;East Asia & Pacific;4;0;24;0
Solomon Islands;1;2022;East Asia & Pacific;1159;9;1183;9
Solomon Islands;2;2022;East Asia & Pacific;5754;87;6937;96
Solomon Islands;3;2022;East Asia & Pacific;4237;37;11174;133
Solomon Islands;4;2022;East Asia & Pacific;3612;8;14786;141
Solomon Islands;5;2022;East Asia & Pacific;6291;5;21077;146
Solomon Islands;6;2022;East Asia & Pacific;467;7;21544;153
Solomon Islands;7;2022;East Asia & Pacific;0;0;21544;153
Solomon Islands;8;2022;East Asia & Pacific;0;0;21544;153
Solomon Islands;9;2022;East Asia & Pacific;0;0;21544;153
Solomon Islands;10;2022;East Asia & Pacific;0;0;21544;153
Solomon Islands;11;2022;East Asia & Pacific;0;0;21544;153
Somalia;1;2020;Sub-Saharan Africa;0;0;0;0
Somalia;2;2020;Sub-Saharan Africa;0;0;0;0
Somalia;3;2020;Sub-Saharan Africa;5;0;5;0
Somalia;4;2020;Sub-Saharan Africa;577;28;582;28
Somalia;5;2020;Sub-Saharan Africa;1334;45;1916;73
Somalia;6;2020;Sub-Saharan Africa;988;17;2904;90
Somalia;7;2020;Sub-Saharan Africa;308;3;3212;93
Somalia;8;2020;Sub-Saharan Africa;98;4;3310;97
Somalia;9;2020;Sub-Saharan Africa;278;2;3588;99
Somalia;10;2020;Sub-Saharan Africa;353;5;3941;104
Somalia;11;2020;Sub-Saharan Africa;510;9;4451;113
Somalia;12;2020;Sub-Saharan Africa;263;17;4714;130
Somalia;1;2021;Sub-Saharan Africa;70;0;4784;130
Somalia;2;2021;Sub-Saharan Africa;2207;101;6991;231
Somalia;3;2021;Sub-Saharan Africa;4173;279;11164;510
Somalia;4;2021;Sub-Saharan Africa;2751;203;13915;713
Somalia;5;2021;Sub-Saharan Africa;745;56;14660;769
Somalia;6;2021;Sub-Saharan Africa;273;6;14933;775
Somalia;7;2021;Sub-Saharan Africa;425;34;15358;809
Somalia;8;2021;Sub-Saharan Africa;2041;160;17399;969
Somalia;9;2021;Sub-Saharan Africa;2581;142;19980;1111
Somalia;10;2021;Sub-Saharan Africa;2018;97;21998;1208
Somalia;11;2021;Sub-Saharan Africa;1018;119;23016;1327
Somalia;12;2021;Sub-Saharan Africa;516;6;23532;1333
Somalia;1;2022;Sub-Saharan Africa;1856;2;25388;1335
Somalia;2;2022;Sub-Saharan Africa;925;13;26313;1348
Somalia;3;2022;Sub-Saharan Africa;97;13;26410;1361
Somalia;4;2022;Sub-Saharan Africa;75;0;26485;1361
Somalia;5;2022;Sub-Saharan Africa;80;0;26565;1361
Somalia;6;2022;Sub-Saharan Africa;238;0;26803;1361
Somalia;7;2022;Sub-Saharan Africa;154;0;26957;1361
Somalia;8;2022;Sub-Saharan Africa;63;0;27020;1361
Somalia;9;2022;Sub-Saharan Africa;187;0;27207;1361
Somalia;10;2022;Sub-Saharan Africa;30;0;27237;1361
Somalia;11;2022;Sub-Saharan Africa;6;0;27243;1361
South Africa;1;2020;Sub-Saharan Africa;0;0;0;0
South Africa;2;2020;Sub-Saharan Africa;0;0;0;0
South Africa;3;2020;Sub-Saharan Africa;1326;2;1326;2
South Africa;4;2020;Sub-Saharan Africa;4024;101;5350;103
South Africa;5;2020;Sub-Saharan Africa;25617;540;30967;643
South Africa;6;2020;Sub-Saharan Africa;113297;4308;144264;4951
South Africa;7;2020;Sub-Saharan Africa;337905;5347;482169;10298
South Africa;8;2020;Sub-Saharan Africa;142887;6216;625056;16514
South Africa;9;2020;Sub-Saharan Africa;47516;2639;672572;19153
South Africa;10;2020;Sub-Saharan Africa;51110;1263;723682;20416
South Africa;11;2020;Sub-Saharan Africa;64020;1061;787702;21477
South Africa;12;2020;Sub-Saharan Africa;251459;6556;1039161;28033
South Africa;1;2021;Sub-Saharan Africa;410075;15918;1449236;43951
South Africa;2;2021;Sub-Saharan Africa;62989;5990;1512225;49941
South Africa;3;2021;Sub-Saharan Africa;34510;2847;1546735;52788
South Africa;4;2021;Sub-Saharan Africa;32801;1543;1579536;54331
South Africa;5;2021;Sub-Saharan Africa;83289;2108;1662825;56439
South Africa;6;2021;Sub-Saharan Africa;291641;3825;1954466;60264
South Africa;7;2021;Sub-Saharan Africa;480570;11415;2435036;71679
South Africa;8;2021;Sub-Saharan Africa;335539;10151;2770575;81830
South Africa;9;2021;Sub-Saharan Africa;130419;5695;2900994;87525
South Africa;10;2021;Sub-Saharan Africa;20892;1638;2921886;89163
South Africa;11;2021;Sub-Saharan Africa;41793;659;2963679;89822
South Africa;12;2021;Sub-Saharan Africa;482853;1239;3446532;91061
South Africa;1;2022;Sub-Saharan Africa;157324;3961;3603856;95022
South Africa;2;2022;Sub-Saharan Africa;69401;4207;3673257;99229
South Africa;3;2022;Sub-Saharan Africa;43810;791;3717067;100020
South Africa;4;2022;Sub-Saharan Africa;68331;340;3785398;100360
South Africa;5;2022;Sub-Saharan Africa;169573;802;3954971;101162
South Africa;6;2022;Sub-Saharan Africa;38872;631;3993843;101793
South Africa;7;2022;Sub-Saharan Africa;11281;189;4005124;101982
South Africa;8;2022;Sub-Saharan Africa;6533;102;4011657;102084
South Africa;9;2022;Sub-Saharan Africa;7111;101;4018768;102185
South Africa;10;2022;Sub-Saharan Africa;9392;126;4028160;102311
South Africa;11;2022;Sub-Saharan Africa;1782;52;4029942;102363
South Sudan;1;2020;Sub-Saharan Africa;0;0;0;0
South Sudan;2;2020;Sub-Saharan Africa;0;0;0;0
South Sudan;3;2020;Sub-Saharan Africa;0;0;0;0
South Sudan;4;2020;Sub-Saharan Africa;35;0;35;0
South Sudan;5;2020;Sub-Saharan Africa;1112;14;1147;14
South Sudan;6;2020;Sub-Saharan Africa;859;25;2006;39
South Sudan;7;2020;Sub-Saharan Africa;375;9;2381;48
South Sudan;8;2020;Sub-Saharan Africa;146;1;2527;49
South Sudan;9;2020;Sub-Saharan Africa;178;2;2705;51
South Sudan;10;2020;Sub-Saharan Africa;206;10;2911;61
South Sudan;11;2020;Sub-Saharan Africa;198;1;3109;62
South Sudan;12;2020;Sub-Saharan Africa;431;2;3540;64
South Sudan;1;2021;Sub-Saharan Africa;497;1;4037;65
South Sudan;2;2021;Sub-Saharan Africa;3900;28;7937;93
South Sudan;3;2021;Sub-Saharan Africa;2228;16;10165;109
South Sudan;4;2021;Sub-Saharan Africa;402;5;10567;114
South Sudan;5;2021;Sub-Saharan Africa;121;1;10688;115
South Sudan;6;2021;Sub-Saharan Africa;146;2;10834;117
South Sudan;7;2021;Sub-Saharan Africa;222;2;11056;119
South Sudan;8;2021;Sub-Saharan Africa;380;1;11436;120
South Sudan;9;2021;Sub-Saharan Africa;559;8;11995;128
South Sudan;10;2021;Sub-Saharan Africa;407;5;12402;133
South Sudan;11;2021;Sub-Saharan Africa;356;0;12758;133
South Sudan;12;2021;Sub-Saharan Africa;2868;3;15626;136
South Sudan;1;2022;Sub-Saharan Africa;1168;1;16794;137
South Sudan;2;2022;Sub-Saharan Africa;179;0;16973;137
South Sudan;3;2022;Sub-Saharan Africa;277;1;17250;138
South Sudan;4;2022;Sub-Saharan Africa;222;0;17472;138
South Sudan;5;2022;Sub-Saharan Africa;145;0;17617;138
South Sudan;6;2022;Sub-Saharan Africa;114;0;17731;138
South Sudan;7;2022;Sub-Saharan Africa;49;0;17780;138
South Sudan;8;2022;Sub-Saharan Africa;0;0;17780;138
South Sudan;9;2022;Sub-Saharan Africa;0;0;17780;138
South Sudan;10;2022;Sub-Saharan Africa;0;0;17780;138
South Sudan;11;2022;Sub-Saharan Africa;545;0;18325;138
Spain;1;2020;Europe & Central Asia;5;0;5;0
Spain;2;2020;Europe & Central Asia;42;1;47;1
Spain;3;2020;Europe & Central Asia;108360;8576;108407;8577
Spain;4;2020;Europe & Central Asia;114627;17086;223034;25663
Spain;5;2020;Europe & Central Asia;23140;3425;246174;29088
Spain;6;2020;Europe & Central Asia;10484;666;256658;29754
Spain;7;2020;Europe & Central Asia;40818;185;297476;29939
Spain;8;2020;Europe & Central Asia;188933;1065;486409;31004
Spain;9;2020;Europe & Central Asia;305314;3132;791723;34136
Spain;10;2020;Europe & Central Asia;455852;5180;1247575;39316
Spain;11;2020;Europe & Central Asia;434033;9326;1681608;48642
Spain;12;2020;Europe & Central Asia;273608;5817;1955216;54459
Spain;1;2021;Europe & Central Asia;876496;11048;2831712;65507
Spain;2;2021;Europe & Central Asia;319925;9494;3151637;75001
Spain;3;2021;Europe & Central Asia;155971;3205;3307608;78206
Spain;4;2021;Europe & Central Asia;240917;2348;3548525;80554
Spain;5;2021;Europe & Central Asia;162858;1491;3711383;82045
Spain;6;2021;Europe & Central Asia;116124;645;3827507;82690
Spain;7;2021;Europe & Central Asia;676236;1009;4503743;83699
Spain;8;2021;Europe & Central Asia;380756;3114;4884499;86813
Spain;9;2021;Europe & Central Asia;94456;1598;4978955;88411
Spain;10;2021;Europe & Central Asia;51907;596;5030862;89007
Spain;11;2021;Europe & Central Asia;143657;613;5174519;89620
Spain;12;2021;Europe & Central Asia;1331382;1935;6505901;91555
Spain;1;2022;Europe & Central Asia;3660368;5519;10166269;97074
Spain;2;2022;Europe & Central Asia;934382;4740;11100651;101814
Spain;3;2022;Europe & Central Asia;488891;1751;11589542;103565
Spain;4;2022;Europe & Central Asia;366975;1427;11956517;104992
Spain;5;2022;Europe & Central Asia;450027;1832;12406544;106824
Spain;6;2022;Europe & Central Asia;327514;1210;12734058;108034
Spain;7;2022;Europe & Central Asia;492541;2406;13226599;110440
Spain;8;2022;Europe & Central Asia;115931;2160;13342530;112600
Spain;9;2022;Europe & Central Asia;69733;1484;13412263;114084
Spain;10;2022;Europe & Central Asia;99505;994;13511768;115078
Spain;11;2022;Europe & Central Asia;17875;161;13529643;115239
Sri Lanka;1;2020;South Asia;5;0;5;0
Sri Lanka;2;2020;South Asia;0;0;5;0
Sri Lanka;3;2020;South Asia;117;2;122;2
Sri Lanka;4;2020;South Asia;527;5;649;7
Sri Lanka;5;2020;South Asia;984;3;1633;10
Sri Lanka;6;2020;South Asia;414;1;2047;11
Sri Lanka;7;2020;South Asia;768;0;2815;11
Sri Lanka;8;2020;South Asia;234;1;3049;12
Sri Lanka;9;2020;South Asia;331;1;3380;13
Sri Lanka;10;2020;South Asia;7283;7;10663;20
Sri Lanka;11;2020;South Asia;13324;98;23987;118
Sri Lanka;12;2020;South Asia;19312;86;43299;204
Sri Lanka;1;2021;South Asia;20858;112;64157;316
Sri Lanka;2;2021;South Asia;19085;155;83242;471
Sri Lanka;3;2021;South Asia;9464;97;92706;568
Sri Lanka;4;2021;South Asia;15440;99;108146;667
Sri Lanka;5;2021;South Asia;78218;817;186364;1484
Sri Lanka;6;2021;South Asia;72725;1536;259089;3020
Sri Lanka;7;2021;South Asia;49723;1364;308812;4384
Sri Lanka;8;2021;South Asia;131490;4801;440302;9185
Sri Lanka;9;2021;South Asia;77075;3721;517377;12906
Sri Lanka;10;2021;South Asia;23696;837;541073;13743
Sri Lanka;11;2021;South Asia;22916;603;563989;14346
Sri Lanka;12;2021;South Asia;23256;633;587245;14979
Sri Lanka;1;2022;South Asia;23940;462;611185;15441
Sri Lanka;2;2022;South Asia;34849;781;646034;16222
Sri Lanka;3;2022;South Asia;15597;255;661631;16477
Sri Lanka;4;2022;South Asia;1731;27;663362;16504
Sri Lanka;5;2022;South Asia;472;13;663834;16517
Sri Lanka;6;2022;South Asia;289;4;664123;16521
Sri Lanka;7;2022;South Asia;1616;35;665739;16556
Sri Lanka;8;2022;South Asia;4218;142;669957;16698
Sri Lanka;9;2022;South Asia;816;63;670773;16761
Sri Lanka;10;2022;South Asia;314;19;671087;16780
Sri Lanka;11;2022;South Asia;241;2;671328;16782
Sudan;1;2020;Sub-Saharan Africa;0;0;0;0
Sudan;2;2020;Sub-Saharan Africa;0;0;0;0
Sudan;3;2020;Sub-Saharan Africa;7;2;7;2
Sudan;4;2020;Sub-Saharan Africa;368;26;375;28
Sudan;5;2020;Sub-Saharan Africa;4425;234;4800;262
Sudan;6;2020;Sub-Saharan Africa;4572;325;9372;587
Sudan;7;2020;Sub-Saharan Africa;2207;144;11579;731
Sudan;8;2020;Sub-Saharan Africa;1610;92;13189;823
Sudan;9;2020;Sub-Saharan Africa;457;13;13646;836
Sudan;10;2020;Sub-Saharan Africa;158;1;13804;837
Sudan;11;2020;Sub-Saharan Africa;4241;418;18045;1255
Sudan;12;2020;Sub-Saharan Africa;7455;306;25500;1561
Sudan;1;2021;Sub-Saharan Africa;3950;244;29450;1805
Sudan;2;2021;Sub-Saharan Africa;1015;84;30465;1889
Sudan;3;2021;Sub-Saharan Africa;1524;191;31989;2080
Sudan;4;2021;Sub-Saharan Africa;2404;281;34393;2361
Sudan;5;2021;Sub-Saharan Africa;1172;270;35565;2631
Sudan;6;2021;Sub-Saharan Africa;1163;124;36728;2755
Sudan;7;2021;Sub-Saharan Africa;763;26;37491;2781
Sudan;8;2021;Sub-Saharan Africa;288;11;37779;2792
Sudan;9;2021;Sub-Saharan Africa;547;51;38326;2843
Sudan;10;2021;Sub-Saharan Africa;2517;198;40843;3041
Sudan;11;2021;Sub-Saharan Africa;2311;119;43154;3160
Sudan;12;2021;Sub-Saharan Africa;3671;177;46825;3337
Sudan;1;2022;Sub-Saharan Africa;11383;105;58208;3442
Sudan;2;2022;Sub-Saharan Africa;3250;466;61458;3908
Sudan;3;2022;Sub-Saharan Africa;497;999;61955;4907
Sudan;4;2022;Sub-Saharan Africa;180;26;62135;4933
Sudan;5;2022;Sub-Saharan Africa;220;9;62355;4942
Sudan;6;2022;Sub-Saharan Africa;269;9;62624;4951
Sudan;7;2022;Sub-Saharan Africa;450;7;63074;4958
Sudan;8;2022;Sub-Saharan Africa;178;3;63252;4961
Sudan;9;2022;Sub-Saharan Africa;67;1;63319;4962
Sudan;10;2022;Sub-Saharan Africa;162;10;63481;4972
Sudan;11;2022;Sub-Saharan Africa;37;0;63518;4972
Suriname;1;2020;Latin America & Caribbean;0;0;0;0
Suriname;2;2020;Latin America & Caribbean;0;0;0;0
Suriname;3;2020;Latin America & Caribbean;8;0;8;0
Suriname;4;2020;Latin America & Caribbean;2;1;10;1
Suriname;5;2020;Latin America & Caribbean;2;0;12;1
Suriname;6;2020;Latin America & Caribbean;480;12;492;13
Suriname;7;2020;Latin America & Caribbean;1115;13;1607;26
Suriname;8;2020;Latin America & Caribbean;2347;41;3954;67
Suriname;9;2020;Latin America & Caribbean;882;35;4836;102
Suriname;10;2020;Latin America & Caribbean;361;9;5197;111
Suriname;11;2020;Latin America & Caribbean;115;6;5312;117
Suriname;12;2020;Latin America & Caribbean;786;3;6098;120
Suriname;1;2021;Latin America & Caribbean;2266;34;8364;154
Suriname;2;2021;Latin America & Caribbean;549;16;8913;170
Suriname;3;2021;Latin America & Caribbean;191;7;9104;177
Suriname;4;2021;Latin America & Caribbean;1114;24;10218;201
Suriname;5;2021;Latin America & Caribbean;4297;87;14515;288
Suriname;6;2021;Latin America & Caribbean;6845;224;21360;512
Suriname;7;2021;Latin America & Caribbean;3858;131;25218;643
Suriname;8;2021;Latin America & Caribbean;3622;72;28840;715
Suriname;9;2021;Latin America & Caribbean;12149;155;40989;870
Suriname;10;2021;Latin America & Caribbean;7910;212;48899;1082
Suriname;11;2021;Latin America & Caribbean;1861;84;50760;1166
Suriname;12;2021;Latin America & Caribbean;1271;23;52031;1189
Suriname;1;2022;Latin America & Caribbean;21131;71;73162;1260
Suriname;2;2022;Latin America & Caribbean;4930;56;78092;1316
Suriname;3;2022;Latin America & Caribbean;1096;8;79188;1324
Suriname;4;2022;Latin America & Caribbean;148;4;79336;1328
Suriname;5;2022;Latin America & Caribbean;1080;13;80416;1341
Suriname;6;2022;Latin America & Caribbean;448;28;80864;1369
Suriname;7;2022;Latin America & Caribbean;102;11;80966;1380
Suriname;8;2022;Latin America & Caribbean;56;3;81022;1383
Suriname;9;2022;Latin America & Caribbean;84;2;81106;1385
Suriname;10;2022;Latin America & Caribbean;79;5;81185;1390
Suriname;11;2022;Latin America & Caribbean;43;2;81228;1392
Sweden;1;2020;Europe & Central Asia;1;0;1;0
Sweden;2;2020;Europe & Central Asia;10;0;11;0
Sweden;3;2020;Europe & Central Asia;4349;284;4360;284
Sweden;4;2020;Europe & Central Asia;16612;2513;20972;2797
Sweden;5;2020;Europe & Central Asia;17424;1778;38396;4575
Sweden;6;2020;Europe & Central Asia;28663;880;67059;5455
Sweden;7;2020;Europe & Central Asia;9627;264;76686;5719
Sweden;8;2020;Europe & Central Asia;7552;70;84238;5789
Sweden;9;2020;Europe & Central Asia;8914;51;93152;5840
Sweden;10;2020;Europe & Central Asia;35894;142;129046;5982
Sweden;11;2020;Europe & Central Asia;128512;1176;257558;7158
Sweden;12;2020;Europe & Central Asia;190201;2548;447759;9706
Sweden;1;2021;Europe & Central Asia;125994;2484;573753;12190
Sweden;2;2021;Europe & Central Asia;91101;806;664854;12996
Sweden;3;2021;Europe & Central Asia;139878;587;804732;13583
Sweden;4;2021;Europe & Central Asia;168573;582;973305;14165
Sweden;5;2021;Europe & Central Asia;97631;376;1070936;14541
Sweden;6;2021;Europe & Central Asia;19014;90;1089950;14631
Sweden;7;2021;Europe & Central Asia;10688;17;1100638;14648
Sweden;8;2021;Europe & Central Asia;25932;48;1126570;14696
Sweden;9;2021;Europe & Central Asia;26180;179;1152750;14875
Sweden;10;2021;Europe & Central Asia;20475;155;1173225;15030
Sweden;11;2021;Europe & Central Asia;31535;119;1204760;15149
Sweden;12;2021;Europe & Central Asia;121239;193;1325999;15342
Sweden;1;2022;Europe & Central Asia;832929;909;2158928;16251
Sweden;2;2022;Europe & Central Asia;287890;1368;2446818;17619
Sweden;3;2022;Europe & Central Asia;41127;885;2487945;18504
Sweden;4;2022;Europe & Central Asia;13790;361;2501735;18865
Sweden;5;2022;Europe & Central Asia;7185;181;2508920;19046
Sweden;6;2022;Europe & Central Asia;10339;125;2519259;19171
Sweden;7;2022;Europe & Central Asia;23049;340;2542308;19511
Sweden;8;2022;Europe & Central Asia;26017;487;2568325;19998
Sweden;9;2022;Europe & Central Asia;21085;407;2589410;20405
Sweden;10;2022;Europe & Central Asia;23815;348;2613225;20753
Sweden;11;2022;Europe & Central Asia;1772;0;2614997;20753
Switzerland;1;2020;Europe & Central Asia;0;0;0;0
Switzerland;2;2020;Europe & Central Asia;32;0;32;0
Switzerland;3;2020;Europe & Central Asia;17877;438;17909;438
Switzerland;4;2020;Europe & Central Asia;11769;1152;29678;1590
Switzerland;5;2020;Europe & Central Asia;1156;134;30834;1724
Switzerland;6;2020;Europe & Central Asia;936;9;31770;1733
Switzerland;7;2020;Europe & Central Asia;3510;15;35280;1748
Switzerland;8;2020;Europe & Central Asia;6962;22;42242;1770
Switzerland;9;2020;Europe & Central Asia;11263;63;53505;1833
Switzerland;10;2020;Europe & Central Asia;117622;425;171127;2258
Switzerland;11;2020;Europe & Central Asia;155830;2567;326957;4825
Switzerland;12;2020;Europe & Central Asia;124192;2703;451149;7528
Switzerland;1;2021;Europe & Central Asia;71179;1637;522328;9165
Switzerland;2;2021;Europe & Central Asia;32306;463;554634;9628
Switzerland;3;2021;Europe & Central Asia;44560;285;599194;9913
Switzerland;4;2021;Europe & Central Asia;58590;256;657784;10169
Switzerland;5;2021;Europe & Central Asia;34257;153;692041;10322
Switzerland;6;2021;Europe & Central Asia;8076;61;700117;10383
Switzerland;7;2021;Europe & Central Asia;15620;21;715737;10404
Switzerland;8;2021;Europe & Central Asia;62351;99;778088;10503
Switzerland;9;2021;Europe & Central Asia;59452;200;837540;10703
Switzerland;10;2021;Europe & Central Asia;35535;150;873075;10853
Switzerland;11;2021;Europe & Central Asia;143509;315;1016584;11168
Switzerland;12;2021;Europe & Central Asia;318254;753;1334838;11921
Switzerland;1;2022;Europe & Central Asia;890459;471;2225297;12392
Switzerland;2;2022;Europe & Central Asia;567915;356;2793212;12748
Switzerland;3;2022;Europe & Central Asia;690783;329;3483995;13077
Switzerland;4;2022;Europe & Central Asia;130479;156;3614474;13233
Switzerland;5;2022;Europe & Central Asia;43880;52;3658354;13285
Switzerland;6;2022;Europe & Central Asia;101061;46;3759415;13331
Switzerland;7;2022;Europe & Central Asia;192208;142;3951623;13473
Switzerland;8;2022;Europe & Central Asia;78192;74;4029815;13547
Switzerland;9;2022;Europe & Central Asia;67612;32;4097427;13579
Switzerland;10;2022;Europe & Central Asia;134556;79;4231983;13658
Switzerland;11;2022;Europe & Central Asia;3245;0;4235228;13658
Syria;1;2020;Middle East & North Africa;0;0;0;0
Syria;2;2020;Middle East & North Africa;0;0;0;0
Syria;3;2020;Middle East & North Africa;10;2;10;2
Syria;4;2020;Middle East & North Africa;33;1;43;3
Syria;5;2020;Middle East & North Africa;79;1;122;4
Syria;6;2020;Middle East & North Africa;147;5;269;9
Syria;7;2020;Middle East & North Africa;469;32;738;41
Syria;8;2020;Middle East & North Africa;1965;68;2703;109
Syria;9;2020;Middle East & North Africa;1445;88;4148;197
Syria;10;2020;Middle East & North Africa;1535;88;5683;285
Syria;11;2020;Middle East & North Africa;2114;128;7797;413
Syria;12;2020;Middle East & North Africa;3547;291;11344;704
Syria;1;2021;Middle East & North Africa;2654;212;13998;916
Syria;2;2021;Middle East & North Africa;1535;107;15533;1023
Syria;3;2021;Middle East & North Africa;3242;231;18775;1254
Syria;4;2021;Middle East & North Africa;3856;329;22631;1583
Syria;5;2021;Middle East & North Africa;1836;183;24467;1766
Syria;6;2021;Middle East & North Africa;1012;107;25479;1873
Syria;7;2021;Middle East & North Africa;475;40;25954;1913
Syria;8;2021;Middle East & North Africa;1825;94;27779;2007
Syria;9;2021;Middle East & North Africa;6154;231;33933;2238
Syria;10;2021;Middle East & North Africa;9213;322;43146;2560
Syria;11;2021;Middle East & North Africa;4922;184;48068;2744
Syria;12;2021;Middle East & North Africa;2175;149;50243;2893
Syria;1;2022;Middle East & North Africa;1098;93;51341;2986
Syria;2;2022;Middle East & North Africa;3139;85;54480;3071
Syria;3;2022;Middle East & North Africa;1208;69;55688;3140
Syria;4;2022;Middle East & North Africa;125;10;55813;3150
Syria;5;2022;Middle East & North Africa;79;0;55892;3150
Syria;6;2022;Middle East & North Africa;34;0;55926;3150
Syria;7;2022;Middle East & North Africa;353;0;56279;3150
Syria;8;2022;Middle East & North Africa;747;13;57026;3163
Syria;9;2022;Middle East & North Africa;273;0;57299;3163
Syria;10;2022;Middle East & North Africa;60;0;57359;3163
Syria;11;2022;Middle East & North Africa;11;0;57370;3163
Tajikistan;1;2020;Europe & Central Asia;0;0;0;0
Tajikistan;2;2020;Europe & Central Asia;0;0;0;0
Tajikistan;3;2020;Europe & Central Asia;0;0;0;0
Tajikistan;4;2020;Europe & Central Asia;0;0;0;0
Tajikistan;5;2020;Europe & Central Asia;3807;47;3807;47
Tajikistan;6;2020;Europe & Central Asia;2093;5;5900;52
Tajikistan;7;2020;Europe & Central Asia;1466;8;7366;60
Tajikistan;8;2020;Europe & Central Asia;1184;8;8550;68
Tajikistan;9;2020;Europe & Central Asia;1176;7;9726;75
Tajikistan;10;2020;Europe & Central Asia;1251;7;10977;82
Tajikistan;11;2020;Europe & Central Asia;1178;4;12155;86
Tajikistan;12;2020;Europe & Central Asia;1510;4;13665;90
Tajikistan;1;2021;Europe & Central Asia;49;1;13714;91
Tajikistan;2;2021;Europe & Central Asia;0;0;13714;91
Tajikistan;3;2021;Europe & Central Asia;0;0;13714;91
Tajikistan;4;2021;Europe & Central Asia;0;0;13714;91
